DLL ID,Authorized Name,Variant Names,Latin
A5551,"Adso, Abbot of Montier-en-Der, -992","Adso Dervensis, asi 920-992",1
A5551,"Adso, Abbot of Montier-en-Der, -992",Adso of Montier-en-Der,1
A5551,"Adso, Abbot of Montier-en-Der, -992",Adso z Montier-en-Der (ok. 930-ok. 992),1
A5551,"Adso, Abbot of Montier-en-Der, -992","Adso, abat de Montier-en-Der, -992",1
A5551,"Adso, Abbot of Montier-en-Der, -992","Adso, abbé de Montier-en-Der",1
A5551,"Adso, Abbot of Montier-en-Der, -992","Adso, abbot i Montier-en-Der",1
A5551,"Adso, Abbot of Montier-en-Der, -992","Adso, Abbot of Montier-en-Der, d. 992",1
A5551,"Adso, Abbot of Montier-en-Der, -992","Adso, Dervensis, ca. 910-992",1
A5551,"Adso, Abbot of Montier-en-Der, -992",Adson de Montier-en-Der,1
A5551,"Adso, Abbot of Montier-en-Der, -992","Adson de Montier-en-Der, 0930?-0992",1
A5551,"Adso, Abbot of Montier-en-Der, -992","Adson, Abbé de Montier-en-Der, m. 992",1
A5419,Eddius Stephanus,Aeddius Stephanus,1
A5414,"Aethelwulf, King of England",Aedilvulfus Anglicus,1
A4200,"Aethelwulf, active 803",Aedilvulfus Anglicus sec. IX monaco,1
A4200,"Aethelwulf, active 803","Aedilvulfus Anglicus, monaco, sec. IX",1
A4200,"Aethelwulf, active 803",Aedilvulfus Anglicus/ Aethelwulfus,1
A4643,"Valerius, Aedituus","Aedituus, Valerius",1
A5609,"Edward, King of England, approximately 1003-1066",Aedwardus,1
A3919,"Gilles, de Corbeil, active 1200",Aegidius Corbeiensis,1
A2941,"Gallo, Egidio",Aegidius Gallus scriptor Italicus,1
A3880,"Ménage, Gilles, 1613-1692",Aegidius Menagius,1
A4398,"Giles, of Rome, Archbishop of Bourges, approximately 1243-1316",Aegidius Romanus (około 1243-1316).,1
A4398,"Giles, of Rome, Archbishop of Bourges, approximately 1243-1316",Aegidius Romanus apie 1243-1316 Buržo arkivyskupas,1
A4398,"Giles, of Rome, Archbishop of Bourges, approximately 1243-1316",Aegidius Romanus erkebiskop av Bourges,1
A4398,"Giles, of Rome, Archbishop of Bourges, approximately 1243-1316",Aegidius Romanus архиепископ Буржа 1245-1316,1
A4398,"Giles, of Rome, Archbishop of Bourges, approximately 1243-1316","Aegidius Romanus, -1316",1
A4398,"Giles, of Rome, Archbishop of Bourges, approximately 1243-1316","Aegidius Romanus, arciv. di Bourges, c. 1243-1316",1
A4259,"Gillis, Pierre, 1486-1533","Aegidius, Petrus",1
A4259,"Gillis, Pierre, 1486-1533","Aegidius, Petrus, 1486-1533",1
A4259,"Gillis, Pierre, 1486-1533","Aegidius, Pierre, 1486-1533",1
A4398,"Giles, of Rome, Archbishop of Bourges, approximately 1243-1316","Aegidius, Romanus, ca. 1243-1316",1
A3153,"Paulus, Aegineta","Aegineta, Paulus",1
A5066,"Alfred, King of England","Ælfrēd""",1
A5423,"Aelfric, Abbot of Eynsham",Aelfric of Eynsham,1
A4493,"Bata, Aelfric","Ælfric, Bata, fl. 1000",1
A5423,"Aelfric, Abbot of Eynsham","Ælfrīc""",1
A4204,"Elfwald II, King of Northumbria, active 806-808","Ælfwald II""",1
A3309,"Aelian, active 3rd century","Aelian, 3rd cent.",1
A3309,"Aelian, active 3rd century","Aelian, 3rd century",1
A3309,"Aelian, active 3rd century","Aelian, active 3rd century",1
A3309,"Aelian, active 3rd century","Aelian, Claudius",1
A3309,"Aelian, active 3rd century",Aelianus Tacticus,1
A3309,"Aelian, active 3rd century","Aelianus, C. ок. 170-ок. 240 Claudius",1
A3309,"Aelian, active 3rd century","Aelianus, Cl. (Claudius), ca. 175-ca. 235",1
A3309,"Aelian, active 3rd century","Aelianus, Claudius",1
A3309,"Aelian, active 3rd century","Aelianus, Claudius 170-240",1
A3309,"Aelian, active 3rd century","Aelianus, Claudius apie 170–apie 235",1
A3309,"Aelian, active 3rd century","Aelianus, Claudius, 3e siècle",1
A3309,"Aelian, active 3rd century","Aelianus, Claudius, c. 175-c. 235",1
A3309,"Aelian, active 3rd century","Aelianus, Claudius, ca 170-ca 235",1
A4327,"Nebrija, Antonio de, 1444?-1522",Aelius Antonius Nebrissensis,1
A3087,Aelius Iunius Cordus 3rd century,Aelius Cordus,1
A4514,"Aphthonius, active 4th century-5th century",Aelius Festus Aphthonius,1
A3087,Aelius Iunius Cordus 3rd century,Aelius Iunius 3. Jh Cordus,1
A3087,Aelius Iunius Cordus 3rd century,Aelius Iunius Cordus,1
A3087,Aelius Iunius Cordus 3rd century,Aelius Iunius Cordus 3. Jh.,1
A3087,Aelius Iunius Cordus 3rd century,Aelius Iunius Cordus 3. Jh. n. Chr,1
A3087,Aelius Iunius Cordus 3rd century,Aelius Iunius Cordus 3rd century,1
A3117,"Lampridius, Aelius",Aelius Lampridius,1
A3089,Aelius Maurus ca. 2nd/3rd century,Aelius Maurus ca. 2./3. Jh.,1
A3089,Aelius Maurus ca. 2nd/3rd century,Aelius Maurus ca. 2nd/3rd century,1
A3093,"Aelius Paetus Catus, Sextus 2nd century?","Aelius Paetus Catus, Sextus",1
A3093,"Aelius Paetus Catus, Sextus 2nd century?","Aelius Paetus Catus, Sextus 2nd century?",1
A3093,"Aelius Paetus Catus, Sextus 2nd century?","Aelius Paetus Catus, Sextus v2. Jh.",1
A2883,Aelius Sabinus,Aelius Sabinus ca. Ende 3. Jh.,1
A3016,"Spartianus, Aelius",Aelius Spartianus,1
A4538,"Aelius Tubero, Q. (Quintus)","Aelius Tubero, Q. (Quintus)",1
A4538,"Aelius Tubero, Q. (Quintus)","Aelius Tubero, Q. (Quintus) b. ca. 76 B.C",1
A4538,"Aelius Tubero, Q. (Quintus)","Aelius Tubero, Q. (Quintus), approximately 76 B.C.-",1
A4538,"Aelius Tubero, Q. (Quintus)","Aelius Tubero, Q. (Quintus), b. ca. 76 B.C.",1
A4487,"Ælnoth, monk of St. Augustine, Canterbury, active 1085-1109",Aelnoth (10..-11..).,1
A4487,"Ælnoth, monk of St. Augustine, Canterbury, active 1085-1109",Aelnoth of Canterbury/ Ailnoth,1
A4487,"Ælnoth, monk of St. Augustine, Canterbury, active 1085-1109",Aelnothus,1
A4487,"Ælnoth, monk of St. Augustine, Canterbury, active 1085-1109",Aelnothus Cantuariensis,1
A4487,"Ælnoth, monk of St. Augustine, Canterbury, active 1085-1109",Aelnothus Cantuariensis ca. 12. Jh.,1
A4739,"Aelred, of Rievaulx, Saint, 1110-1167",Aelred (święty ; 1109-1167).,1
A4739,"Aelred, of Rievaulx, Saint, 1110-1167","Aelred av Rievaulx, helgon, 1110-1167",1
A4739,"Aelred, of Rievaulx, Saint, 1110-1167",Aelred de Rievaulx saint 1109?-1166,1
A4739,"Aelred, of Rievaulx, Saint, 1110-1167","Aelred de Rievaux, s., 1110-1167",1
A4739,"Aelred, of Rievaulx, Saint, 1110-1167",Aelred of Rievaulx,1
A4739,"Aelred, of Rievaulx, Saint, 1110-1167",Aelred Van Rievaulx,1
A4739,"Aelred, of Rievaulx, Saint, 1110-1167","Aelred von Rievaulx, Abt 1110-1167",1
A4739,"Aelred, of Rievaulx, Saint, 1110-1167","Aelred, 1109?-1166, saint",1
A4739,"Aelred, of Rievaulx, Saint, 1110-1167","Aelred, de Rievaulx, saint",1
A4739,"Aelred, of Rievaulx, Saint, 1110-1167","Aelred, de Rievaulx, saint, 1110-1167",1
A4739,"Aelred, of Rievaulx, Saint, 1110-1167","Aelred, de Rievaulx, Sant, 1110-1167",1
A4739,"Aelred, of Rievaulx, Saint, 1110-1167","Aelred, of Rievaulx, Saint, 1110-1167(Aelredus Rievallensis)",1
A4739,"Aelred, of Rievaulx, Saint, 1110-1167",Aelredus Rievallensis helgen,1
A4739,"Aelred, of Rievaulx, Saint, 1110-1167","Aelredus Rievallensis,  svetnik,  1110-1167",1
A4739,"Aelred, of Rievaulx, Saint, 1110-1167","Aelredus Rievallensis, s., 1110-1167",1
A4739,"Aelred, of Rievaulx, Saint, 1110-1167","Aelredus, Rievallensis, 1109-1167",1
A3721,"Aemilius Asper, active 2nd century",Aemilius Asper ca. 2. Jh.,1
A2927,"Papinian, -212",Aemilius Papinianus,1
A2927,"Papinian, -212",Aemilius Papinianus (140-212),1
A3693,Aemilius Sura,Aemilius Sura nach v190,1
A3721,"Aemilius Asper, active 2nd century","Aemilius, Asper",1
A3983,"Emili, Paolo, -1529","Aemilius, Paulus (1460-1529).",1
A3540,"Aeneas, Tacticus, active 4th century B.C.",Aeneas active 4th century B.C. Tacticus,1
A4724,"Aeneas, of Paris",Aeneas of Paris,1
A4724,"Aeneas, of Paris","Aeneas Parisiensis, -870",1
A4288,"Piccolomini, Enea Silvio, 1405-1464",Aeneas Sylvius Piccolominus,1
A3540,"Aeneas, Tacticus, active 4th century B.C.","Aeneas, 4e eeuw v. Chr.",1
A4724,"Aeneas, of Paris","Aeneas, of Paris",1
A3540,"Aeneas, Tacticus, active 4th century B.C.","Aeneas, Tacticus",1
A3540,"Aeneas, Tacticus, active 4th century B.C.","Aeneas, Tacticus, 4th cent. B.C.",1
A3031,"Aethelbald Mercia, -757","Aethelbald Mercia, -757",1
A3031,"Aethelbald Mercia, -757","Aethelbald Mercia, König -757",1
A5505,"Aethelbert I, King of Kent","Aethelberht I. Kent, King ca. ca. 552 - ca. 616",1
A5505,"Aethelbert I, King of Kent","Æthelberht""",1
A5505,"Aethelbert I, King of Kent","Aethelbert I, King of Kent",1
A5505,"Aethelbert I, King of Kent","Æthelbert""",1
A4739,"Aelred, of Rievaulx, Saint, 1110-1167",Aethelred,1
A4484,"Ethelwerd, -998?",Aethelweard,1
A4484,"Ethelwerd, -998?","Aethelweard, ?-ca. 998",1
A4484,"Ethelwerd, -998?","Æthelweard, 09..-0998?",1
A4484,"Ethelwerd, -998?",Aethelwerdus -998,1
A5430,"Aethelwold, Saint, Bishop of Winchester",Aethelwold,1
A5430,"Aethelwold, Saint, Bishop of Winchester","Aethelwold helgen, Biskop av Winchester ca. 908-984",1
A5034,"Aethelwold, of East Anglia","Æthelwold of East Anglia""",1
A5430,"Aethelwold, Saint, Bishop of Winchester","Aethelwold, dýrlingur, biskup af Winchester, 908?-984",1
A5034,"Aethelwold, of East Anglia","Aethelwold, of East Anglia",1
A5430,"Aethelwold, Saint, Bishop of Winchester","Aethelwold, Saint, Bishop of Winchester",1
A5430,"Aethelwold, Saint, Bishop of Winchester","Æthelwold""",1
A5414,"Aethelwulf, King of England",Aethelwulf,1
A4200,"Aethelwulf, active 803",Aethelwulf Anglo-Saxon monk and poet,1
A5414,"Aethelwulf, King of England",Aethelwulf approximately 795-858 King of England,1
A5414,"Aethelwulf, King of England","Aethelwulf Wessex, König 800-858",1
A4200,"Aethelwulf, active 803","Aethelwulf, fl. 803",1
A5414,"Aethelwulf, King of England","Aethelwulf, King of England",1
A5414,"Aethelwulf, King of England","Aethelwulf, King of England, approximately 795-858",1
A5414,"Aethelwulf, King of England","Æthelwulf""",1
A4200,"Aethelwulf, active 803",Aethelwulfus Lindisfarnensis ca. um 805,1
A5414,"Aethelwulf, King of England","Aethelwulfus, -858",1
A4519,Egeria,Aetheria ca. 400,1
A4519,Egeria,"Aetheria, 4-5 saj.",1
A5417,Aethicus Ister,"Aethicus Ister, 07..-08..",1
A5417,Aethicus Ister,Aethicus Istricus,1
A5417,Aethicus Ister,"Aethicus, Istricus",1
A5417,Aethicus Ister,Aethicus.,1
A3031,"Aethelbald Mercia, -757","Aethilwaldus, Aldhelmi discipulus, rex Merciae",1
A3031,"Aethelbald Mercia, -757","Æþelbald""",1
A4673,"Afranius, Lucius","Afranio, Lucio",1
A4673,"Afranius, Lucius","Afranius, Lucius 0150 av. J.C.?-0090 av. J.C.?",1
A4673,"Afranius, Lucius","Afranius, Lucius, asi 150 př. Kr.-",1
A4673,"Afranius, Lucius",Afraniusz,1
A3442,"Africanus, Sextus Julius",Africanus,1
A3442,"Africanus, Sextus Julius","Africanus, asi 160-asi 240",1
A5669,"Africanus, Sextus Caecilius, active 2nd century","Africanus, Sex. Caecilius",1
A5669,"Africanus, Sextus Caecilius, active 2nd century","Africanus, Sextus Caecilius",1
A5669,"Africanus, Sextus Caecilius, active 2nd century","Africanus, Sextus Caecilius ca. 2. Jh.",1
A5669,"Africanus, Sextus Caecilius, active 2nd century","Africanus, Sextus Caecilius, 2nd cent.",1
A5669,"Africanus, Sextus Caecilius, active 2nd century","Africanus, Sextus Caecilus 0115?-0170?",1
A3442,"Africanus, Sextus Julius","Africanus, Sextus Julius, 160?-240?",1
A3442,"Africanus, Sextus Julius","Africanus, Sextus Julius, 200-talet e.Kr.",1
A4514,"Aphthonius, active 4th century-5th century","Afthonios, ca 400 e.Kr.",1
A5014,"Agapetus I, Pope",Agapet I. Papst 494-536,1
A5014,"Agapetus I, Pope","Agapet, 04..-05.., diacre de Constantinople",1
A5014,"Agapetus I, Pope",Agapetus I,1
A5014,"Agapetus I, Pope","Agapetus I, Pope",1
A5014,"Agapetus I, Pope","Agapetus I, Pope, -536",1
A5014,"Agapetus I, Pope","Agapetus I., papež, -536",1
A5014,"Agapetus I, Pope","Agapetus, Diaconus, 6e eeuw",1
A5014,"Agapetus I, Pope",Agapitus I papa,1
A5421,Agennius Urbicus,Agenius Urbicus,1
A5421,Agennius Urbicus,"Agenius Urbicus, sec. IV-V",1
A5421,Agennius Urbicus,Agennius Urbicus 4./5. Jh.,1
A5421,Agennius Urbicus,Agennius Urbicus 4./5. Jh. n. Chr,1
A5421,Agennius Urbicus,Agennius Urbicus.,1
A5421,Agennius Urbicus,"Aggenus, Urbicus",1
A4448,"Svend Aagesen, approximately 1130-","Aggesen, Sven 11XX-118X",1
A4448,"Svend Aagesen, approximately 1130-","Aggesen, Svend",1
A4398,"Giles, of Rome, Archbishop of Bourges, approximately 1243-1316","Ägidius Bourges, Erzbischof 1243-1316",1
A5443,"Agius, of Corvey",Agius Corbeiensis,1
A5443,"Agius, of Corvey",Agius Corbeiensis -870,1
A5443,"Agius, of Corvey",Agius Mönch in Corvey und lateinischer Dichter,1
A5443,"Agius, of Corvey",Agius of Corvey,1
A5443,"Agius, of Corvey","Agius, of Corvey",1
A4466,"Agnellus, of Ravenna (Physician)",Agnelli Ravennatis,1
A5470,"Agnellus, of Ravenna, Abbot","Agnello, Andrea",1
A5470,"Agnellus, of Ravenna, Abbot",Agnellus de Ravenna,1
A5470,"Agnellus, of Ravenna, Abbot","Agnellus de Ravenna, abate, c. 800/805-c. 846/850",1
A5470,"Agnellus, of Ravenna, Abbot","Agnellus de Ravenna, ca 800-ca 846",1
A4466,"Agnellus, of Ravenna (Physician)",Agnellus Iatrosophista,1
A4466,"Agnellus, of Ravenna (Physician)","Agnellus Iatrosophista, 05..-05..?",1
A4466,"Agnellus, of Ravenna (Physician)",Agnellus Medicus ca. 6. Jh.,1
A5470,"Agnellus, of Ravenna, Abbot",Agnellus Ravennas (około 800-około 850).,1
A5470,"Agnellus, of Ravenna, Abbot","Agnellus Ravennas, 0805?-0850",1
A5470,"Agnellus, of Ravenna, Abbot","Agnellus Ravennas, asi 805-850",1
A5470,"Agnellus, of Ravenna, Abbot",Agnellus Ravennatensis abbed,1
A5470,"Agnellus, of Ravenna, Abbot","Agnellus, de Ravenne, abbé, 9e s.",1
A5470,"Agnellus, of Ravenna, Abbot","Agnellus, of Ravenna",1
A5470,"Agnellus, of Ravenna, Abbot","Agnellus, of Ravenna, Abbot",1
A5470,"Agnellus, of Ravenna, Abbot","Agnellus, of Ravenna, Abbot, active 9th century",1
A4466,"Agnellus, of Ravenna (Physician)","Agnellus, Ravennas",1
A5470,"Agnellus, of Ravenna, Abbot","Agnellus, Ravennatis, 9e eeuw",1
A4337,"Agnes, Princess of Bohemia, 1211-1282",Agnes 1211-1282 Princess of Bohemia,1
A4337,"Agnes, Princess of Bohemia, 1211-1282","Agnes de Bohemia, s., 1211-1282",1
A4337,"Agnes, Princess of Bohemia, 1211-1282","Agnes de Bohemia, sancta",1
A4337,"Agnes, Princess of Bohemia, 1211-1282",Agnes of Bohemia,1
A4337,"Agnes, Princess of Bohemia, 1211-1282",Agnes von Böhmen ca. um 1211-1282,1
A4337,"Agnes, Princess of Bohemia, 1211-1282","Agnes, Princess of Bohemia",1
A4337,"Agnes, Princess of Bohemia, 1211-1282","Agnes, van Bohemen, 1211-1282",1
A4476,"Agobard, Saint",Agobard (święty ; 779-840),1
A4476,"Agobard, Saint",Agobard 779-840) (św. ;,1
A4476,"Agobard, Saint",Agobard saint 0779-0840,1
A4476,"Agobard, Saint","Agobard, Saint",1
A4476,"Agobard, Saint",Agobardo de Lyon,1
A4476,"Agobard, Saint",Agobardus : Lugdunensis,1
A4476,"Agobard, Saint",Agobardus Lugdunensis,1
A5497,"Augustine, of Hippo, Saint, 354-430","Agostinho, Santo, 354-430",1
A5497,"Augustine, of Hippo, Saint, 354-430","Agostinho, Santo, Bispo de Hipona, 354-430.",1
A4038,"Dati, Agostino, 1420-1478",Agostino Dati,1
A5497,"Augustine, of Hippo, Saint, 354-430","Agostino di Tagaste, s., vesc. d'Ippona, 354-430",1
A3434,"Fontana, Agostino",Agostino Fontana,1
A5504,"Patrizi Piccolomini, Agostino",Agostino Patrizi Piccolomini,1
A3042,Agrestius,Agrestius episcopus,1
A3042,Agrestius,"Agrestius, Bischop",1
A3675,"Agricola, Georg, 1494-1555","Agricola, G. 1494-1555 Georgius",1
A3675,"Agricola, Georg, 1494-1555","Agricola, Georg",1
A3675,"Agricola, Georg, 1494-1555","Agricola, Georg, 1494-1555",1
A3675,"Agricola, Georg, 1494-1555","Agricola, Georgius",1
A3675,"Agricola, Georg, 1494-1555","Agricola, Georgius, 1494-1555.",1
A4109,"Agricola, Rodolphus, 1443?-1485","Agricola, R. ок.1443-1485 Rudolf",1
A4109,"Agricola, Rodolphus, 1443?-1485","Agricola, Rodolphus, 1443?-1485.",1
A4109,"Agricola, Rodolphus, 1443?-1485","Agricola, Rodolphus, 1443/44-1485",1
A4109,"Agricola, Rodolphus, 1443?-1485","Agricola, Rudolf",1
A4109,"Agricola, Rodolphus, 1443?-1485","Agricola, Rudolf, 1444-1485",1
A4109,"Agricola, Rodolphus, 1443?-1485","Agricola, Rudolf, umbes 1444-1485.",1
A2920,"Agrippina, Minor, 15-59","Agripīna, Jaunākā, 15-59",1
A2920,"Agrippina, Minor, 15-59","Agripina, la Menor 15-59",1
A4098,"Agrippa von Nettesheim, Heinrich Cornelius, 1486?-1535","Agrippa von Nettesheim, H.C. 1486-1535 Heinrich Cornelius",1
A4098,"Agrippa von Nettesheim, Heinrich Cornelius, 1486?-1535","Agrippa von Nettesheim, Heinrich Cornelius",1
A4098,"Agrippa von Nettesheim, Heinrich Cornelius, 1486?-1535","Agrippa von Nettesheim, Heinrich Cornelius, 1486?-1535",1
A4098,"Agrippa von Nettesheim, Heinrich Cornelius, 1486?-1535","Agrippa von Nettesheim, Heinrich Cornelius, 1487-1535.",1
A4098,"Agrippa von Nettesheim, Heinrich Cornelius, 1486?-1535","Agrippa, Heinrich Cornelius",1
A4098,"Agrippa von Nettesheim, Heinrich Cornelius, 1486?-1535","Agrippa, Henri Corneille, 1486-1535",1
A4098,"Agrippa von Nettesheim, Heinrich Cornelius, 1486?-1535","Agrippa, Henricus Cornelius, 1486-1535",1
A2920,"Agrippina, Minor, 15-59",Agrippina 15-59 die Jüngere,1
A2920,"Agrippina, Minor, 15-59",Agrippina 15-59 jaunesnioji,1
A2920,"Agrippina, Minor, 15-59",Agrippina die Jüngere 15-59,1
A2920,"Agrippina, Minor, 15-59",Agrippina Minor,1
A2920,"Agrippina, Minor, 15-59","Agrippina Minor (Roman empress, 15-59 CE)",1
A2920,"Agrippina, Minor, 15-59",Agrippina Minor 15-59,1
A2920,"Agrippina, Minor, 15-59",Agrippina the Younger,1
A2920,"Agrippina, Minor, 15-59","Agrippina, 15-59",1
A2920,"Agrippina, Minor, 15-59","Agrippina, d.y., romersk kejsarinna, 15-59",1
A2920,"Agrippina, Minor, 15-59","Agrippina, Julia (Agrippina the Younger)",1
A2920,"Agrippina, Minor, 15-59","Agrippina, Julia romersk keiserinne",1
A2920,"Agrippina, Minor, 15-59","Agrippina, Minor, 14-59",1
A2920,"Agrippina, Minor, 15-59","Agrippina, mladší, císařovna, choť Claudia Tiberia Nera Germanica, římského císaře, 15-59",1
A2920,"Agrippina, Minor, 15-59","Agrippina, rimska carica",1
A2920,"Agrippina, Minor, 15-59","Agrippine la Jeune, 0015-0059",1
A2920,"Agrippina, Minor, 15-59","Agrippine, la Jeune, 15-59",1
A4548,"Agroecius, Bishop of Sens",Agroecius,1
A4548,"Agroecius, Bishop of Sens",Agroecius Senonensis ca. 5. Jh.,1
A4548,"Agroecius, Bishop of Sens","Agroecius Senonensis, činný 5. století",1
A4548,"Agroecius, Bishop of Sens","Agroecius, 04..?-04.., évêque de Sens",1
A4548,"Agroecius, Bishop of Sens","Agroecius, Bishop of Sens",1
A4548,"Agroecius, Bishop of Sens","Agroecius, Bishop of Sens, 5th cent.",1
A4548,"Agroecius, Bishop of Sens","Agroecius, Bishop of Sens, active 5th century",1
A4548,"Agroecius, Bishop of Sens","Agroecius, Bisschop van Sens, fl. 450",1
A2920,"Agrippina, Minor, 15-59",Agrypina Młodsza (cesarzowa rzymska ; 15-59),1
A3214,"Sáenz de Aguirre, José, 1630-1699","Aguirre, Jos©♭ Saenz de, card., 1630-1699",1
A3214,"Sáenz de Aguirre, José, 1630-1699","Aguirre, José Sáenz de, 1630-1699",1
A6001,"Agustín, Antonio, 1517-1586","Agustí i Albanell, Antoni, 1517-1586",1
A6001,"Agustín, Antonio, 1517-1586","Agustín Albanell, Antonio, 1517-1586",1
A6001,"Agustín, Antonio, 1517-1586","Agustín, Antonio",1
A6001,"Agustín, Antonio, 1517-1586","Agustín, Antonio 1517-1584 Taragonos arkivyskupas",1
A6001,"Agustín, Antonio, 1517-1586","Agustin, Antonio Abp. of Tarragona (1517-1586)",1
A6001,"Agustín, Antonio, 1517-1586","Agustín, Antonio, 1517-1584",1
A6001,"Agustín, Antonio, 1517-1586","Agustín, Antonio, 1517-1586",1
A6001,"Agustín, Antonio, 1517-1586","Agustín, Antonio, 1517-1586.",1
A6001,"Agustín, Antonio, 1517-1586","Agustín, Antonio, arciv. di Tarragona, 1517-1586",1
A6001,"Agustín, Antonio, 1517-1586","Agustín, Don Antonio (Spanish ecclesiastic and antiquarian, 1517-1586)",1
A5497,"Augustine, of Hippo, Saint, 354-430","Agustín, Santo, Obispo de Hipona",1
A5497,"Augustine, of Hippo, Saint, 354-430","Ágústínus, Árelíus, kirkjufaðir, 354-430",1
A5195,"Augustus, Emperor of Rome","Ágústus, keisari Rómaveldis, 63 f.Kr.-14 e.Kr.",1
A6295,"Ahlberg, Axel W. (Axel Wilhelm), 1874-1951","Ahlberg, A. W.",1
A6295,"Ahlberg, Axel W. (Axel Wilhelm), 1874-1951","Ahlberg, Axel W.",1
A6295,"Ahlberg, Axel W. (Axel Wilhelm), 1874-1951","Ahlberg, Axel W., 1874-1951",1
A6295,"Ahlberg, Axel W. (Axel Wilhelm), 1874-1951","Ahlberg, Axel Wilhelm",1
A6295,"Ahlberg, Axel W. (Axel Wilhelm), 1874-1951","Ahlberg, Axel Wilhelm, 1874-1951",1
A4190,"Achard, de Saint-Victor, -approximately 1171",Aichardus av Saint Victor,1
A4914,"Raimond, d'Aguilers","Aiguilhe, Raymond d', činný 11. století",1
A5447,Ailerán,Ailerán,1
A5447,Ailerán,Ailerán,1
A5447,Ailerán,Ailerán -665,1
A5447,Ailerán,"Ailerán scholar, saint",1
A5447,Ailerán,"Ailerán, -664 or 665",1
A5447,Ailerán,"Aileran, ....?-0664?, saint",1
A5447,Ailerán,"Ailerán, svatý, -asi 664",1
A5447,Ailerán,Aileranus Sapiens -665,1
A5447,Ailerán,Aileranus Sapiens 06..?-0665,1
A5447,Ailerán,Aileranus Sapiens Monachus Clonardensis,1
A5447,Ailerán,Aileranus Scoto Hibernus,1
